Week,Month,Day,Time,Year,Model,Market,Factors,ExpName[i],Alpha,card(tot_iis_indices),Price,TSS,TCS,TPF,MV,CSL,CSLM,CSUM,CSH,PL,PLM,PUM,PH,TSS/MV,TCS/MV,TPF/MV,MV/MV,CSL/MV,CSLM/MV,CSUM/MV,CSH/MV,PL/MV,PLM/MV,PUM/MV,PH/MV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:32,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e57.dat,1,0,Low,17202625066,17202625066,7.15E-07,33492889823,1848718907,5926596049,5424074220,4003235889,0,0,0,1926337846,0.513620209,0.513620209,2.13478E-17,1,0.055197354,0.176950872,0.161947036,0.119524947,0,0,0,0.057514829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1417.33649,1492.976917,1244.7276,1482.966925,Complete
Tue,Apr,21,16:42:32,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e57.dat,1,0,Average,17202625066,8601312533,8601312533,33492889823,924359453.7,2963298025,2712037110,2001617945,924359453.7,2963298025,2712037110,1926337846,0.513620209,0.256810104,0.256810104,1,0.027598677,0.088475436,0.080973518,0.059762474,0.027598677,0.088475436,0.080973518,0.057514829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:32,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e58.dat,1,0,High,17083401230,-1.19E-06,17083401230,33492889823,-2.38E-07,0,-9.54E-07,0,1932108734,5629215089,5409352998,5874618781,0.510060533,-3.55299E-17,0.510060533,1,-7.10599E-18,0,-2.84837E-17,0,0.057687131,0.168071944,0.161507503,0.175398982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,533.775969,437.272895,503.004057,532.050936,Benchmark
Tue,Apr,21,16:42:32,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e58.dat,1,0,Low,17083401230,17083401230,7.15E-07,33255161079,1932108734,5629215089,5409352998,4112724409,0,0,0,1761894372,0.513706765,0.513706765,2.15004E-17,1,0.058099515,0.169273427,0.16266206,0.123671763,0,0,0,0.052981081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,533.775969,437.272895,503.004057,532.050936,Benchmark
Tue,Apr,21,16:42:32,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e58.dat,1,0,Average,17083401230,8541700615,8541700615,33255161079,966054366.8,2814607545,2704676499,2056362205,966054366.8,2814607545,2704676499,1761894372,0.513706765,0.256853383,0.256853383,1,0.029049758,0.084636714,0.08133103,0.061835882,0.029049758,0.084636714,0.08133103,0.052981081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e59.dat,1,0,High,17431141697,9.54E-07,17431141697,33255161079,0,0,9.54E-07,0,2344844129,5403165396,5609761852,6023200090,0.524163502,2.86873E-17,0.524163502,1,0,0,2.86873E-17,0,0.070510683,0.162475995,0.168688458,0.181120761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1531.149986,1541.986798,1510.171896,1709.80741,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e59.dat,1,0,Low,17431141697,17431141697,9.54E-07,33804923404,2344844129,5403165396,5609761852,4073370319,0,0,0,1949829771,0.515639142,0.515639142,2.82207E-17,1,0.069363983,0.159833683,0.165945114,0.120496363,0,0,0,0.05767887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1531.149986,1541.986798,1510.171896,1709.80741,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e59.dat,1,0,Average,17431141697,8715570849,8715570849,33804923404,1172422065,2701582698,2804880926,2036685160,1172422065,2701582698,2804880926,1949829771,0.515639142,0.257819571,0.257819571,1,0.034681991,0.079916841,0.082972557,0.060248181,0.034681991,0.079916841,0.082972557,0.05767887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e60.dat,1,0,High,17336988037,7.15E-07,17336988037,33804923404,-2.38E-07,0,9.54E-07,0,1867818310,5859337921,5633410934,5926250644,0.512853936,2.11508E-17,0.512853936,1,-7.04039E-18,0,2.82207E-17,0,0.055252848,0.173327945,0.166644689,0.175307324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,533.580203,515.88199,513.499037,536.235501,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e60.dat,1,0,Low,17336988037,17336988037,9.54E-07,33897863710,1867818310,5859337921,5633410934,3976420873,0,0,0,1949829771,0.511447806,0.511447806,2.81434E-17,1,0.055101358,0.172852719,0.166187786,0.117305943,0,0,0,0.057520727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,533.580203,515.88199,513.499037,536.235501,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e60.dat,1,0,Average,17336988037,8668494019,8668494019,33897863710,933909154.9,2929668960,2816705467,1988210437,933909154.9,2929668960,2816705467,1949829771,0.511447806,0.255723903,0.255723903,1,0.027550679,0.08642636,0.083093893,0.058652972,0.027550679,0.08642636,0.083093893,0.057520727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e61.dat,1,0,High,17348368600,9.54E-07,17348368600,33897863710,0,0,0,9.54E-07,2352392443,5404627687,5543482432,5974203884,0.511783537,2.81434E-17,0.511783537,1,0,0,0,2.81434E-17,0.069396481,0.159438593,0.163534861,0.176241309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1548.756069,1591.166086,1369.725937,1541.510075,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e61.dat,1,0,Low,17348368600,17348368600,7.15E-07,33833065661,2352392443,5404627687,5543482432,4047866037,0,0,0,1926337846,0.51276372,0.51276372,2.11332E-17,1,0.069529391,0.159743954,0.163848068,0.119642307,0,0,0,0.056936544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1548.756069,1591.166086,1369.725937,1541.510075,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e61.dat,1,0,Average,17348368600,8674184300,8674184300,33833065661,1176196222,2702313844,2771741216,2023933019,1176196222,2702313844,2771741216,1926337846,0.51276372,0.25638186,0.25638186,1,0.034764695,0.079871977,0.081924034,0.059821154,0.034764695,0.079871977,0.081924034,0.056936544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e62.dat,1,0,High,17334701578,-9.54E-07,17334701578,33833065661,0,0,-9.54E-07,0,2296179836,5315534454,5486562305,5998319355,0.512359765,-2.81973E-17,0.512359765,1,0,0,-2.81973E-17,0,0.067867921,0.157110636,0.162165686,0.17729163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,533.775969,505.953973,507.109147,538.906964,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e62.dat,1,0,Low,17334701578,17334701578,7.15E-07,33825755987,2296179836,5315534454,5486562305,4236424984,0,0,0,1761894372,0.512470485,0.512470485,2.11377E-17,1,0.067882587,0.157144587,0.16220073,0.125242581,0,0,0,0.052087361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,533.775969,505.953973,507.109147,538.906964,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e62.dat,1,0,Average,17334701578,8667350789,8667350789,33825755987,1148089918,2657767227,2743281153,2118212492,1148089918,2657767227,2743281153,1761894372,0.512470485,0.256235243,0.256235243,1,0.033941294,0.078572293,0.081100365,0.06262129,0.033941294,0.078572293,0.081100365,0.052087361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e63.dat,1,0,High,17422040331,0,17422040331,33825755987,0,0,0,0,2267922423,5409290868,5686809067,5984355820,0.515052504,0,0.515052504,1,0,0,0,0,0.067047206,0.159916333,0.168120679,0.176917134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1569.279118,1564.810949,1436.903066,1713.62292,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e63.dat,1,0,Low,17422040331,17422040331,7.15E-07,33930429410,2267922423,5409290868,5686809067,4058017974,0,0,0,1926337846,0.513463597,0.513463597,2.10725E-17,1,0.066840369,0.159423001,0.167602036,0.119598191,0,0,0,0.056773164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1569.279118,1564.810949,1436.903066,1713.62292,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e63.dat,1,0,Average,17422040331,8711020166,8711020166,33930429410,1133961211,2704645434,2843404533,2029008987,1133961211,2704645434,2843404533,1926337846,0.513463597,0.256731798,0.256731798,1,0.033420184,0.0797115,0.083801018,0.059799095,0.033420184,0.0797115,0.083801018,0.056773164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e64.dat,1,0,High,17340371148,0,17340371148,33930429410,0,0,0,0,2352834404,5083937954,5629834005,6059151081,0.511056637,0,0.511056637,1,0,0,0,0,0.069342901,0.149834177,0.165922863,0.178575726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,551.288131,503.680044,514.729989,546.818821,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e64.dat,1,0,Low,17340371148,17340371148,7.15E-07,33620778459,2352834404,5083937954,5629834005,4273764785,0,0,0,1785386297,0.515763523,0.515763523,2.12666E-17,1,0.069981556,0.151214165,0.167451031,0.127116771,0,0,0,0.053103657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,551.288131,503.680044,514.729989,546.818821,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e64.dat,1,0,Average,17340371148,8670185574,8670185574,33620778459,1176417202,2541968977,2814917003,2136882392,1176417202,2541968977,2814917003,1785386297,0.515763523,0.257881762,0.257881762,1,0.034990778,0.075607083,0.083725515,0.063558385,0.034990778,0.075607083,0.083725515,0.053103657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e65.dat,1,0,High,17378556632,0,17378556632,33620778459,0,0,0,0,2280523191,5335290872,5448159901,6076477038,0.516899293,0,0.516899293,1,0,0,0,0,0.067830767,0.158690284,0.162047405,0.180735763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1309.925692,1263.475358,1227.691748,1613.93629,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e65.dat,1,0,Low,17378556632,17378556632,7.15E-07,33831804688,2280523191,5335290872,5448159901,4314582667,0,0,0,1761894372,0.513675129,0.513675129,2.1134E-17,1,0.067407672,0.157700451,0.161036633,0.127530373,0,0,0,0.052078049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1309.925692,1263.475358,1227.691748,1613.93629,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e65.dat,1,0,Average,17378556632,8689278316,8689278316,33831804688,1140261596,2667645436,2724079951,2157291333,1140261596,2667645436,2724079951,1761894372,0.513675129,0.256837564,0.256837564,1,0.033703836,0.078850226,0.080518316,0.063765186,0.033703836,0.078850226,0.080518316,0.052078049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e66.dat,1,0,High,17225275060,-9.54E-07,17225275060,33831804688,0,0,-9.54E-07,0,2161669261,5475037342,5565348639,5949557664,0.509144434,-2.81983E-17,0.509144434,1,0,0,-2.81983E-17,0,0.063894589,0.161831076,0.164500496,0.17585694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,508.930775,391.396483,489.084415,541.919814,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e66.dat,1,0,Low,17225275060,17225275060,7.15E-07,33572104686,2161669261,5475037342,5565348639,4023219818,0,0,0,1926337846,0.513082966,0.513082966,2.12974E-17,1,0.064388851,0.163082934,0.165773004,0.119838177,0,0,0,0.057379121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,508.930775,391.396483,489.084415,541.919814,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e66.dat,1,0,Average,17225275060,8612637530,8612637530,33572104686,1080834630,2737518671,2782674320,2011609909,1080834630,2737518671,2782674320,1926337846,0.513082966,0.256541483,0.256541483,1,0.032194426,0.081541467,0.082886502,0.059919088,0.032194426,0.081541467,0.082886502,0.057379121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e67.dat,1,0,High,17250060750,9.54E-07,17250060750,33572104686,0,0,0,9.54E-07,2333142556,5582613515,5269693999,5990948527,0.513821249,2.84164E-17,0.513821249,1,0,0,0,2.84164E-17,0.069496464,0.166287266,0.156966447,0.178450192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1708.040847,1488.268431,1552.147818,1493.576115,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e67.dat,1,0,Low,17250060750,17250060750,7.15E-07,33676361933,2333142556,5582613515,5269693999,4064610681,0,0,0,1926337846,0.512230531,0.512230531,2.12315E-17,1,0.069281313,0.165772465,0.156480501,0.120696252,0,0,0,0.057201483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1708.040847,1488.268431,1552.147818,1493.576115,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e67.dat,1,0,Average,17250060750,8625030375,8625030375,33676361933,1166571278,2791306757,2634847000,2032305341,1166571278,2791306757,2634847000,1926337846,0.512230531,0.256115265,0.256115265,1,0.034640656,0.082886232,0.078240251,0.060348126,0.034640656,0.082886232,0.078240251,0.057201483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e68.dat,1,0,High,17204064836,0,17204064836,33676361933,0,0,0,0,2132279296,5591695497,5520056511,5886371377,0.510864709,0,0.510864709,1,0,0,0,0,0.063316795,0.166042149,0.163914871,0.174792378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,539.346403,488.576609,503.345414,546.564577,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e68.dat,1,0,Low,17204064836,17204064836,4.77E-07,33632342113,2132279296,5591695497,5520056511,3960033531,0,0,0,1926337846,0.511533356,0.511533356,1.41828E-17,1,0.063399667,0.166259474,0.164129411,0.117744804,0,0,0,0.057276351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,539.346403,488.576609,503.345414,546.564577,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e68.dat,1,0,Average,17204064836,8602032418,8602032418,33632342113,1066139648,2795847749,2760028256,1980016766,1066139648,2795847749,2760028256,1926337846,0.511533356,0.255766678,0.255766678,1,0.031699834,0.083129737,0.082064706,0.058872402,0.031699834,0.083129737,0.082064706,0.057276351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e69.dat,1,0,High,17195595365,-2.38E-07,17195595365,33632342113,-2.38E-07,0,0,0,1843382142,5892760900,5534165078,5851625091,0.511281531,-7.07652E-18,0.511281531,1,-7.07652E-18,0,0,0,0.054809806,0.175211137,0.164548905,0.173988034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1411.894405,1326.904638,1011.327508,1636.041507,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e69.dat,1,0,Low,17195595365,17195595365,7.15E-07,33584979235,1843382142,5892760900,5534165078,3925287245,0,0,0,1926337846,0.512002561,0.512002561,2.12893E-17,1,0.054887101,0.175458227,0.164780959,0.116876274,0,0,0,0.057357125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1411.894405,1326.904638,1011.327508,1636.041507,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e69.dat,1,0,Average,17195595365,8597797683,8597797683,33584979235,921691071.1,2946380450,2767082539,1962643623,921691071.1,2946380450,2767082539,1926337846,0.512002561,0.25600128,0.25600128,1,0.02744355,0.087729113,0.082390479,0.058438137,0.02744355,0.087729113,0.082390479,0.057357125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e70.dat,1,0,High,17219335647,0,17219335647,33584979235,0,0,9.54E-07,-9.54E-07,2293869322,5436018614,5539265390,5876520167,0.512709433,0,0.512709433,1,0,0,2.84056E-17,-2.84056E-17,0.068300454,0.161858627,0.164932822,0.174974655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,533.9836,386.598859,460.195164,545.312633,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e70.dat,1,0,Low,17219335647,17219335647,7.15E-07,33621484807,2293869322,5436018614,5539265390,3950182321,0,0,0,1926337846,0.512152742,0.512152742,2.12662E-17,1,0.068226294,0.161682884,0.164753741,0.117489824,0,0,0,0.057294848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,533.9836,386.598859,460.195164,545.312633,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e70.dat,1,0,Average,17219335647,8609667823,8609667823,33621484807,1146934661,2718009307,2769632695,1975091160,1146934661,2718009307,2769632695,1926337846,0.512152742,0.256076371,0.256076371,1,0.034113147,0.080841442,0.08237687,0.058744912,0.034113147,0.080841442,0.08237687,0.057294848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e71.dat,1,0,High,17229222008,7.15E-07,17229222008,33621484807,-2.38E-07,0,0,9.54E-07,1871096590,5853367750,5482239597,5948855917,0.512446791,2.12662E-17,0.512446791,1,-7.07881E-18,0,0,2.83747E-17,0.055651813,0.174096051,0.163057629,0.176936145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1521.050174,1297.327569,1334.006886,1452.386586,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e71.dat,1,0,Low,17229222008,17229222008,4.77E-07,33593397745,1871096590,5853367750,5482239597,4022518071,0,0,0,1926337846,0.512875242,0.512875242,1.41992E-17,1,0.055698343,0.174241611,0.16319396,0.119741328,0,0,0,0.057342751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1521.050174,1297.327569,1334.006886,1452.386586,Complete
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e71.dat,1,0,Average,17229222008,8614611004,8614611004,33593397745,935548295,2926683875,2741119798,2011259036,935548295,2926683875,2741119798,1926337846,0.512875242,0.256437621,0.256437621,1,0.027849171,0.087120806,0.08159698,0.059870664,0.027849171,0.087120806,0.08159698,0.057342751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e72.dat,1,0,High,17241434831,4.77E-07,17241434831,33593397745,4.77E-07,0,0,0,2345457753,5422099256,5512783871,5887431797,0.513238791,1.41992E-17,0.513238791,1,1.41992E-17,0,0,0,0.069819009,0.161403717,0.164103194,0.175255621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,491.614379,532.029276,497.588252,477.743226,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e72.dat,1,0,Low,17241434831,17241434831,7.15E-07,33676514251,2345457753,5422099256,5512783871,3961093951,0,0,0,1926337846,0.511972074,0.511972074,2.12314E-17,1,0.06964669,0.161005359,0.163698173,0.117621851,0,0,0,0.057201224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,491.614379,532.029276,497.588252,477.743226,Benchmark
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e72.dat,1,0,Average,17241434831,8620717416,8620717416,33676514251,1172728877,2711049628,2756391935,1980546976,1172728877,2711049628,2756391935,1926337846,0.511972074,0.255986037,0.255986037,1,0.034823345,0.080502679,0.081849087,0.058810926,0.034823345,0.080502679,0.081849087,0.057201224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tue,Apr,21,16:42:33,2020,Lump-sum,4,1,Test_m4_ul1.0_uh1.1_i1.1_-1-1_e73.dat,1,0,High,17277076260,9.54E-07,17277076260,33676514251,0,0,0,9.54E-07,1829786855,5858057340,5571967338,5943602573,0.51303042,2.83283E-17,0.51303042,1,0,0,0,2.83283E-17,0.054334212,0.173950822,0.165455584,0.176491027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1602.492066,1494.812199,1448.446084,1700.941713,Complete
